ZONEID,TIMESTAMP,Hour,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228
2,20130406 06:00,6,0.090805531,0.033028837,94805.5625,41.57286072,0.875320971,-1.810396194,-0.460079193,291.831543,11099153,7123765,13286524,0
2,20130407 06:00,6,0.026693817,0.024240971,94543.4375,33.57247925,0.51375705,0.34641552,0.337140083,293.7155762,12258153,7086978,14068768,0.000237972
2,20130408 06:00,6,0.073226929,0.017608643,94741.1875,31.53024292,0.995458603,-1.881245613,1.363497734,294.1845703,10941154,7120107,12908932,0
2,20130409 06:00,6,0.006183624,0.000906944,94734.5625,37.14768982,0.30871582,0.55243206,-1.318932533,293.3352051,12829125,6890470,14441865,0
2,20130410 06:00,6,0.011547089,0.001380444,94495.125,40.28369141,0.72718811,0.153891563,-2.088445663,294.2624512,11568517,7193734,13410498,0
2,20130411 06:00,6,0.057220459,0.001113892,94632.625,36.58337402,0.60428673,-1.113437653,-0.900911331,294.9265137,11631574,7305892,13529843,0
2,20130412 06:00,6,0.000473022,0,94608.6875,39.40307617,0.008514404,-0.072891235,-2.103627205,294.8056641,13351537,6958459,14979083,0
2,20130413 06:00,6,0,0.003112793,94028.5,38.94143677,1,3.345233917,-1.109969139,294.2128906,13388229,6789685,14761440,0
2,20130414 06:00,6,0.012125637,0.011967205,93623.3125,31.78817749,0.496190846,3.510149002,-1.722793579,296.0371094,12987734,7081925,14598331,0
2,20130415 06:00,6,0.05406189,0.003057556,93394.6875,52.27928162,0.229810476,3.013644218,-1.22862339,292.5998535,7496940,7577443,10280666,0.000759602
2,20130416 06:00,6,0.041278839,0.000545502,93919.9375,56.40365601,0.511306763,-2.362236977,0.905168533,288.8974609,6602403,7578583,9327949,0.000639915
2,20130417 06:00,6,0.030978348,0.0322068,93890.125,48.85461426,0.95236969,0.003078461,-1.173958778,290.3952637,8885264,7146361,11006107,6.31E-05
2,20130418 06:00,6,0.038963467,0.012505531,93753.3125,35.93354797,0.313308716,3.056996346,0.074699402,291.2209473,9313734,7327595,11431249,0.000113726
2,20130419 06:00,6,0.015823364,0.001304626,94103.8125,37.63362122,0.358001709,-0.025449753,6.748900414,285.4006348,12517012,5928994,13656069,0
2,20130420 06:00,6,0.062934101,0.00532813,94062.3125,55.84173584,0.495036185,-1.742076874,4.129607201,286.2944336,7903551,7094095,10176399,0.000168085
2,20130421 06:00,6,0.001174927,0.001041412,93562.875,34.61979675,0.830352783,2.627073288,-1.817164421,288.8325195,12814688,5973628,13820610,0
2,20130422 06:00,6,0.031471916,1.29E-05,93332.6875,48.54595947,0.768066406,5.490054131,-0.686724663,287.4855957,8396605,7069372,10521761,0.000121474
2,20130423 06:00,6,0.017343894,0,93786.3125,54.83381653,0.325897217,4.008842468,-0.931743622,287.2060547,7599452,7201690,9746768,0.00018847
2,20130424 06:00,6,0.001392365,0,94102.3125,43.15818787,0.008789063,3.713982582,-1.395133018,287.8522949,12640249,5909474,13554251,0
2,20130425 06:00,6,0,0,94401.8125,41.1728363,0,4.666737556,-0.037011147,288.5493164,12430728,6050260,13490068,0
2,20130426 06:00,6,0,0,94469.4375,48.29524231,0,4.159156799,-1.07118988,291.236084,11994365,6605854,13415187,0
2,20130427 06:00,6,0,0.001028061,94187.125,39.56924438,0.194992065,3.517755508,-2.520158768,291.7094727,12181263,6271058,13205285,0
2,20130428 06:00,6,0,0.000638008,94143.0625,29.47702026,0.160308838,3.513009071,-2.076629639,293.269043,10742080,6753354,12321275,0
2,20130429 06:00,6,0.073805094,0.012647092,94695.5625,52.64154053,0.838242948,3.09094429,0.107899666,292.1538086,9423992,7341629,11459335,0
2,20130430 06:00,6,0.064178467,0.046338882,94583.4375,59.72598267,0.993315816,2.090589523,-0.079283714,291.2409668,6529473,7738338,9030557,0.000351667
3,20130401 06:00,6,0.000549316,0,92353.0625,41.77177429,0.020874023,2.773472786,-1.377932549,291.6049805,14884837,6408208,16344727,0
3,20130402 06:00,6,0.054836273,0.004209518,92243.3125,40.40957642,0.775146484,0.71101284,-1.097305298,293.1879883,12056808,7017472,14241148,0
3,20130403 06:00,6,0.04019928,0.000439644,92984.875,50.65588379,0.289611816,-1.999267578,-0.588294983,288.2980957,6341093,7578628,9591125,7.48E-05
3,20130404 06:00,6,0.018040776,0,93521.375,56.92610168,0.45899576,-2.326552391,-1.932693481,288.4284668,6090480,7631422,9416791,0.000314713
3,20130405 06:00,6,0.051968221,0.000920296,93525.875,52.56806946,0.743513405,-0.916471481,-1.985383034,290.0605469,7026660,7774641,10133224,0.000158936
3,20130406 06:00,6,0.094994068,0.051467177,93205.8125,49.92247009,0.906448901,-2.12497139,0.024784088,289.6538086,10120977,7018677,12570812,0.000465155
3,20130407 06:00,6,0.006494995,0.006070137,92926.6875,32.32736206,0.585290253,-0.412983894,1.905133247,292.7680664,11782441,6925282,13691168,0.000257403
3,20130408 06:00,6,0.028657913,0.011648178,93135.4375,34.17477417,0.993642807,-1.695820808,1.925631523,292.7133789,10986594,6895083,12998276,0
3,20130409 06:00,6,0.012512207,0.003865242,93110.0625,38.63108826,0.542068481,0.830630302,-1.2162714,292.3059082,12384197,6653030,14120137,0
3,20130410 06:00,6,0.016044617,0.001779556,92884.875,42.17626953,0.786972046,-0.232338905,-2.351018906,292.8474121,11024901,7080102,12975170,0
3,20130411 06:00,6,0.104969025,0.010227203,93038.625,42.89196777,0.722633898,-1.498935699,-0.393831253,293.1411133,10545366,7250628,12712563,0
3,20130412 06:00,6,0.007102966,0.000530243,93001.9375,43.87182617,0.105224609,-0.216690064,-2.573597908,293.3833008,12960753,6781915,14711435,0
3,20130413 06:00,6,0,0.006744385,92420.5,42.03909302,1,3.047138214,-1.50108242,292.9104004,13406149,6539541,14805984,0
3,20130414 06:00,6,0.012766507,0.011072658,92031.5625,33.46395874,0.553029835,3.273332596,-2.10987854,294.701416,12728022,6911973,14420027,0
3,20130415 06:00,6,0.043823242,0.001707153,91786.6875,52.95506287,0.226453543,2.394259453,-1.067734718,291.4963379,8829676,7344643,11400922,0.000705242
3,20130416 06:00,6,0.065494537,0.001960754,92306.6875,63.02279663,0.775054932,-1.561821938,0.296281815,287.4421387,6742435,7277399,9404749,0.001289606
3,20130417 06:00,6,0.045416977,0.03416374,92275.625,51.44934082,0.981269836,0.080471039,-1.63929081,289.1464844,8901008,6893177,10997979,0
3,20130418 06:00,6,0.043201596,0.022288322,92142.8125,37.31245422,0.438079834,1.463002205,1.342277527,289.9108887,8319686,7184939,10661457,0
3,20130419 06:00,6,0.005187988,0.001327515,92443.0625,43.50666809,0.357513428,0.074159622,8.022582054,283.6560059,12514580,5793186,13685893,0
3,20130420 06:00,6,0.040152773,0.003447485,92430.8125,59.92572021,0.380274832,-1.048351288,4.514861107,284.7692871,8015423,6922255,10248463,7.27E-05
3,20130421 06:00,6,0.001232147,0.000219345,91919.875,37.30729675,0.377807617,2.074338913,-2.351099968,287.7651367,12759840,5764732,13824386,0
3,20130422 06:00,6,0.036560722,0.000209093,91684.6875,49.22467041,0.816101074,4.937319756,-0.486773491,286.6884766,9159997,6752412,11151265,0
3,20130423 06:00,6,0.011549369,0,92129.5625,51.11897278,0.253082275,3.657035828,-0.349224091,286.7385254,8328028,6983322,10277968,0.000154465
3,20130424 06:00,6,0.001647949,0,92435.8125,43.62693787,0.015777588,2.767449379,-1.1612463,287.5310059,12640377,5725474,13587403,0
3,20130425 06:00,6,0,0,92747.5625,44.4462738,0,4.087880135,0.3641119,287.34375,12456584,5830484,13536148,0
3,20130426 06:00,6,0,0,92816.4375,47.18977356,0,3.507789612,-0.148826599,290.7998047,12003261,6455326,13452243,0
3,20130427 06:00,6,0,0.001185417,92539.875,39.24209595,0.270172119,2.605890274,-2.674943924,291.1784668,12208463,6085682,13240389,0
3,20130428 06:00,6,0,0.002160549,92526.8125,33.79733276,0.313446045,2.969307899,-2.29977417,291.6428223,10190656,6627690,11873083,0
3,20130429 06:00,6,0.067030191,0.015035093,93078.8125,58.7567749,0.71460098,2.409547806,0.317372322,290.5400391,8444792,7297213,10652807,0
3,20130430 06:00,6,0.082366943,0.07509023,92979.4375,74.53848267,0.988402486,2.302747726,-0.400206566,288.9558105,5777857,7627362,8446749,0.001420975
1,20130401 07:00,7,0.001384735,0,94584.0625,44.87692261,0.004364014,4.16907692,-0.991033554,291.0800781,15987632,7749628,17450944,0
1,20130402 07:00,7,0.010723114,0.000357628,94502.75,45.92012024,0.251708984,4.164516449,-0.597583771,293.0539551,14082230,8341851,16141978,0
1,20130403 07:00,7,0.026435852,4.43E-05,95234.5,58.60369873,0.340698242,-3.610636711,-0.507948875,287.3815918,6174352,8903308,9843188,0.000324845
1,20130404 07:00,7,0.015453499,0,95740.3125,68.72422791,0.160583496,-3.943378448,-0.618419647,288.5712891,6627634,9165305,10135459,0.000508547
1,20130405 07:00,7,0.048666265,0.00028944,95688.4375,52.55256653,0.634637237,-1.671470642,-0.112324715,291.2895508,9135845,8967997,12119841,0.000328481
1,20130406 07:00,7,0.082747102,0.017216682,95344.8125,42.32537842,0.60761565,-2.334024429,0.248785019,291.4523926,12450054,8287905,14628779,6.51E-05
1,20130407 07:00,7,0.039386749,0.008340836,95119.9375,38.26669312,0.377437651,0.470757484,-0.455256462,292.8300781,13015220,8313612,14956775,0.000154406
1,20130408 07:00,7,0.005022049,0.005912781,95345.375,38.48287964,0.972017825,-2.798772812,0.040870667,292.8088379,11416080,8445760,13542275,0
1,20130409 07:00,7,0.001075745,0.000173092,95302.6875,39.92285156,0.039245605,-0.58614254,-0.830904007,292.9189453,13901256,8125078,15567736,0
1,20130410 07:00,7,0.000650406,2.05E-05,95051,40.30099487,0.092086792,0.749188423,-1.385928154,293.6262207,12472987,8471459,14412473,0
1,20130411 07:00,7,0.038253784,0.001893997,95218.75,36.85678101,0.650553703,-1.936546326,-0.044183731,294.4104004,13135418,8528123,14982826,0
1,20130412 07:00,7,0.000175476,0,95176.5,38.95994568,0.003616333,-0.278775215,-0.897139549,294.3500977,14285657,8163816,15971074,0
1,20130413 07:00,7,0,0.015640259,94558.375,41.92893982,0.999998212,1.801335335,-0.446181297,293.4533691,14071726,8020332,15555811,0
1,20130414 07:00,7,0.011648081,0.006736267,94143.4375,34.91810608,0.320753634,1.563635826,-0.416881561,294.6396484,13678262,8342684,15372740,0
1,20130415 07:00,7,0.031431008,0.001846313,93975.5625,57.64862061,0.260988355,2.313666344,-0.970905304,291.9077148,7210053,8859717,10283156,0.000979424
1,20130416 07:00,7,0.044483185,0.000133514,94471.875,56.09596252,0.656616211,-3.107780457,0.845464706,288.885498,7046119,8923288,9962849,0.000522137
1,20130417 07:00,7,0.027448349,0.012394872,94437.8125,50.3067627,0.777101755,-0.354617119,-0.89839077,289.7321777,9302369,8456093,11568504,0.000163674
1,20130418 07:00,7,0.028038483,0.003713608,94352.1875,42.04684448,0.20413208,3.847097397,0.218319476,290.1247559,10591330,8364476,12658335,0.000263929
1,20130419 07:00,7,0.004882813,0.000259399,94699.375,42.52464294,0.067138672,-0.361217499,6.105461121,284.6481934,12625085,7038424,13940469,0
1,20130420 07:00,7,0.047435369,0.005567551,94627.3125,56.08328247,0.542079628,-2.262338638,2.944501877,286.0151367,7937008,8347943,10446057,0.000156164
1,20130421 07:00,7,0.006809235,0.005550385,94141.625,38.43058777,0.9949646,2.245205879,-0.958815575,287.7055664,13371918,7035802,14430242,0
1,20130422 07:00,7,0.005371094,0,93967,51.2809906,0.115325928,4.570301056,0.059431076,287.2270508,8329449,8394577,10673354,0.000130534
1,20130423 07:00,7,0.006070074,0,94403,62.87345886,0.062911987,3.231421471,-0.606616974,286.2790527,7639202,8376057,10011566,0.000345349
1,20130424 07:00,7,0.00161171,0,94741.5,49.1131897,0.01725769,3.525075912,-0.803908348,286.1586914,13166524,6944258,14149991,0
1,20130425 07:00,7,0,0,95013.625,46.94345093,0,3.819195747,-0.264904022,287.1625977,12910836,7127562,14056920,0
1,20130426 07:00,7,0,0,95077.375,56.58050537,0,3.515048027,-1.147015572,289.1608887,12462522,7699153,13980196,0
1,20130427 07:00,7,0,0.001116753,94782.3125,49.85424805,0.189758301,3.296998978,-1.827989578,289.6696777,12623110,7390048,13739643,0
1,20130428 07:00,7,0,0,94716.5625,30.0960083,0,2.713784218,-1.809374809,292.0900879,11611064,7858534,13229959,0
1,20130429 07:00,7,0.040840149,0.016302943,95297.1875,55.06611633,0.72339195,2.116063118,0.342469215,291.2487793,10520254,8546583,12524757,0
1,20130430 07:00,7,0.009063721,0.034746699,95130.375,60.23924255,0.984421015,1.535725594,0.689347267,290.4245605,7649605,8914807,10070989,0.000209332
2,20130401 07:00,7,0.000385284,0,94014.0625,44.27828979,0.01600647,3.578744888,-1.657049179,290.8903809,15932336,7657212,17499072,0
2,20130402 07:00,7,0.02040863,0.002940178,93935.75,43.3117218,0.457611084,3.189174652,-0.488941193,292.9633789,13394358,8368475,15647386,0
2,20130403 07:00,7,0.007835388,8.49E-05,94679.5,56.41326904,0.262695313,-2.769083977,-1.446669579,287.5979004,6287760,8939660,9927156,9.80E-05
2,20130404 07:00,7,0.02236573,0,95194.5625,64.68516541,0.235748291,-3.062274933,-1.305797577,288.4291992,6500146,9079993,10054819,0.000399113
2,20130405 07:00,7,0.041452672,0.000280857,95149.9375,53.26741028,0.513268828,-1.302818298,-0.644551277,290.6833496,8321509,9018461,11501601,0.000329822
2,20130406 07:00,7,0.08793509,0.021042824,94825.8125,51.83514404,0.690104663,-2.635293961,0.930425644,290.2663574,11747206,8249953,14145963,9.23E-05
2,20130407 07:00,7,0.023799896,0.002709389,94570.9375,36.94540405,0.360225737,-0.583197594,-0.433894157,292.8847656,12829876,8283788,14848039,0.000247717
2,20130408 07:00,7,0.004861832,0.007201195,94807.875,39.91452026,0.983065188,-2.461248398,0.285011292,292.3447266,11305488,8391136,13509507,0
2,20130409 07:00,7,0.005710602,0.000504494,94757.6875,40.49707031,0.169418335,0.058876991,-1.163423538,292.262207,13479240,8040406,15283128,0
2,20130410 07:00,7,0.00507164,0.000250578,94504.5,42.69845581,0.403442383,0.309369087,-1.509951591,292.9355469,12115099,8411139,14159929,0
2,20130411 07:00,7,0.073963165,0.002838135,94694.75,41.30209351,0.816340447,-2.336448669,0.050542831,293.546875,12134970,8589243,14237482,0
2,20130412 07:00,7,0.00050354,0,94640.5,41.48924255,0.012741089,-0.26900959,-1.217207909,293.4694824,13998681,8101384,15816066,0
2,20130413 07:00,7,0,0.018341064,94020.125,43.12718201,0.999998212,1.712468147,-0.581923485,292.559082,14029486,7900844,15568867,0
2,20130414 07:00,7,0.016790293,0.010272492,93617.4375,36.33021545,0.516707003,1.763831139,-0.509044647,294.0498047,13570742,8274012,15347652,0
2,20130415 07:00,7,0.021970559,0.000839233,93427.0625,56.09002686,0.232896924,1.562689781,-1.002399445,291.4367676,7996741,8772101,10960788,0.000761509
2,20130416 07:00,7,0.039104462,0.000273705,93936.625,57.19947815,0.421478272,-2.287590027,0.4211483,288.3881836,7000807,8802136,9914849,0.000641346
2,20130417 07:00,7,0.020848922,0.014752354,93897.5625,51.69934082,0.730982065,-0.329836845,-1.003127098,289.1972656,9240545,8314333,11528376,6.31E-05
2,20130418 07:00,7,0.047073822,0.013346672,93798.4375,39.51559448,0.344589233,2.472097397,0.514217913,289.6381836,9766498,8451452,12051359,0.000114918
2,20130419 07:00,7,0.002655029,9.16E-05,94153.875,46.96018982,0.010925293,-0.09217453,5.833976746,283.651123,13007933,6915416,14291445,0
2,20130420 07:00,7,0.05876502,0.005403519,94085.5625,56.1711731,0.390880287,-1.488046646,2.979658127,285.3657227,8310768,8188071,10753641,0.000169516
2,20130421 07:00,7,0.007423401,0.001613617,93585.875,39.72062683,0.859710693,1.965664864,-1.288649559,287.0334473,13342542,6950234,14488226,0
2,20130422 07:00,7,0.008331299,0,93407,50.46458435,0.169128418,3.758289337,-0.352678299,286.7399902,8787945,8209489,11077962,0.000121474
2,20130423 07:00,7,0.006436285,0,93834.75,58.65080261,0.083602905,2.471655846,-0.844165802,286.0891113,8011682,8272377,10310318,0.00018847
2,20130424 07:00,7,0.001272202,0,94159.25,49.17471313,0.040863037,2.822927475,-1.224806786,286.0222168,13147068,6876162,14193767,0
2,20130425 07:00,7,0,0,94439.625,45.99813843,0,3.018902779,-0.249279022,286.6508789,12914932,7027978,14111832,0
2,20130426 07:00,7,0,0,94497.375,55.05218506,0,2.60196209,-1.016522408,289.0068359,12449146,7667537,14024292,0
2,20130427 07:00,7,0,0.001896858,94211.3125,48.51147461,0.265518189,2.711549759,-1.955186844,289.1809082,12628870,7294880,13782395,0
2,20130428 07:00,7,0,2.57E-05,94169.8125,32.36358643,0.021087646,2.283120155,-1.521777153,290.9736328,11164984,7826086,12890567,0
2,20130429 07:00,7,0.047035217,0.020331264,94748.1875,57.42939758,0.631808698,1.702000618,0.084900856,290.2285156,9667774,8585079,11852245,0
2,20130430 07:00,7,0.010467529,0.035936885,94597.375,65.8759613,0.971222162,1.165486336,0.875504494,289.3029785,6766917,8954935,9403213,0.00035429
3,20130401 07:00,7,0.001613617,0,92370.0625,46.12106323,0.058624268,2.676156998,-1.676702499,290.2858887,15792688,7451964,17450816,0
3,20130402 07:00,7,0.067970276,0.01997757,92331,44.19648743,0.55859375,1.477748871,0.509593964,291.9558105,12691638,8251739,15108762,0
3,20130403 07:00,7,0.038917542,0.000551462,93026,55.23162842,0.670654297,-2.475749016,-1.187148094,287.2751465,7028368,8656332,10494452,7.49E-05
3,20130404 07:00,7,0.042392891,0,93540.5625,61.42930603,0.537811279,-2.026386261,-2.182262421,287.8068848,6701362,8836793,10251683,0.000317335
3,20130405 07:00,7,0.039732244,0.00047493,93521.4375,56.83869934,0.676568389,-0.801963806,-1.435566902,289.3833008,7508197,8993821,10849697,0.000158936
3,20130406 07:00,7,0.086077333,0.032463074,93226.3125,66.46990967,0.740077198,-2.484292984,0.910161972,287.9189453,10745350,8115425,13403371,0.000671148
3,20130407 07:00,7,0.010147095,0.000874519,92959.9375,37.96786499,0.243496001,-1.038031578,0.838810921,291.4506836,12378100,8097132,14492583,0.000257403
3,20130408 07:00,7,0.004329681,0.009138107,93202.875,43.08444214,0.960024416,-2.026067734,0.81943512,290.9099121,11453456,8100608,13689859,0
3,20130409 07:00,7,0.014005661,0.001339436,93138.4375,44.75878906,0.350967407,-0.038901329,-0.995698929,290.9384766,12964424,7796022,14901624,0
3,20130410 07:00,7,0.009363174,0.000610113,92895,46.03439331,0.536682129,0.196820259,-1.625674248,291.3959961,11609243,8245251,13758009,0
3,20130411 07:00,7,0.105300903,0.007417679,93106.25,49.66928101,0.912379265,-2.547264099,0.19824791,291.5063477,10952762,8526587,13329578,0
3,20130412 07:00,7,0.003543854,0.000278473,93040.5,46.4384613,0.075119019,-0.266568184,-1.390059471,291.9428711,13541977,7932040,15487490,0
3,20130413 07:00,7,0,0.022338867,92415.625,47.34495544,0.999998212,1.61578846,-1.031874657,291.1113281,14027182,7626028,15588323,0
3,20130414 07:00,7,0.016736887,0.010489929,92034.6875,39.05482483,0.645048678,1.949133873,-1.097667694,292.6794434,13310390,8081692,15167364,0
3,20130415 07:00,7,0.016172219,0.001468658,91821.0625,56.88690186,0.215517163,1.117255211,-0.966266632,290.338623,9326661,8516677,12079636,0.000710964
3,20130416 07:00,7,0.088104248,0.001303673,92318.875,63.81471252,0.765914917,-1.426506042,0.127080917,287.0251465,7084519,8494520,9942497,0.001296282
3,20130417 07:00,7,0.042508774,0.019982304,92284.5625,55.93078613,0.776544809,-0.22998333,-1.168776512,287.8146973,9245025,8036829,11509624,0
3,20130418 07:00,7,0.066521108,0.022932053,92192.6875,42.67770386,0.543304443,1.038991928,1.697811127,287.9387207,8715618,8304700,11226527,0
3,20130419 07:00,7,0,0,92489.375,52.32542419,0,0.288684845,6.527824402,281.9331055,13063101,6716696,14376309,0
3,20130420 07:00,7,0.03823432,0.003406525,92455.0625,61.90945435,0.281306922,-0.941049576,3.340742111,283.6071777,8457968,7940711,10860137,7.61E-05
3,20130421 07:00,7,0.006614685,0.000335693,91943.625,42.96965027,0.428375244,1.639004707,-1.757521629,285.7568359,13288846,6724506,14497442,0
3,20130422 07:00,7,0.014259338,3.10E-05,91766,53.71263123,0.209960938,3.292957306,-0.312639237,285.6633301,9486057,7914193,11652298,0
3,20130423 07:00,7,0.006447729,0,92184,56.97697449,0.076705933,1.957251549,-0.318042755,285.3095703,8775586,8007097,10869678,0.000154436
3,20130424 07:00,7,0.001970291,0,92493,50.06436157,0.11315918,2.069021225,-0.714064598,285.4343262,13137980,6695810,14220647,0
3,20130425 07:00,7,0,1.78E-05,92782.625,49.76473999,0.044265747,2.557476997,0.043689728,285.2365723,12941556,6781130,14158424,0
3,20130426 07:00,7,0,0,92847.625,54.72015381,0,2.011141777,-0.197552681,288.128418,12457978,7495697,14061028,0
3,20130427 07:00,7,0,0.00252533,92558.5625,49.24291992,0.270446777,2.066286087,-2.070177078,288.2429199,12654214,7092704,13816891,0
3,20130428 07:00,7,0,0.000309944,92556.0625,35.7053833,0.149505615,2.071084023,-1.671923637,289.3322754,10599672,7681894,12423111,0
3,20130429 07:00,7,0.026046753,0.059965968,93124.9375,63.50361633,0.823810041,1.525731087,0.389344215,288.4516602,8688318,8497047,11044437,0
3,20130430 07:00,7,0.024673462,0.036325984,92986.875,78.75291443,0.915161371,1.148274422,0.610245705,287.3583984,6000965,8834103,8807885,0.001460075
1,20130401 08:00,8,0.001430511,0,94619.3125,51.90437317,0.007354736,3.229520798,-0.421811104,288.8215332,16172415,8796556,17736768,0
1,20130402 08:00,8,0.005012512,0.000216961,94546.9375,49.94467163,0.131439209,3.93657589,0.333966255,290.8310547,14236725,9475920,16395990,0
1,20130403 08:00,8,0.025447994,9.51E-05,95300.125,57.55274963,0.190725386,-2.938205719,-0.349078178,285.9016113,6329103,9971867,10091606,0.000324845
1,20130404 08:00,8,0.005591333,0,95779.3125,75.4936676,0.136962891,-2.84155941,-0.309557915,286.7043457,6759828,10269495,10360669,0.000508547
1,20130405 08:00,8,0.038399253,0.000391006,95695.125,56.39331055,0.557208955,-1.890179634,-0.305753708,289.3337402,9240644,10181655,12313670,0.000328481
1,20130406 08:00,8,0.007591248,0.0014534,95356.625,57.10171509,0.305805147,-2.875095367,0.529964447,289.1945801,12549633,9474470,14812728,6.68E-05
1,20130407 08:00,8,0.013546709,0.001597643,95173.9375,45.22431946,0.369613648,-0.469943047,-0.655118942,290.5668945,13114529,9420780,15133603,0.000154406
1,20130408 08:00,8,0.000758171,0.006071091,95403.1875,49.30926514,0.962677002,-2.721045494,0.093225479,289.9621582,11512063,9557337,13704150,0
1,20130409 08:00,8,0.002159119,6.20E-05,95332.4375,45.95336914,0.060699463,-1.867731094,-1.272158623,289.3723145,13997133,9203288,15739592,0
1,20130410 08:00,8,0.001686096,0,95069.625,47.02500916,0.062286377,1.586202621,-1.600805283,289.828125,12561148,9562396,14574295,0
1,20130411 08:00,8,0.010226231,0.00180912,95281.6875,54.32676697,0.558624268,-4.569979668,0.896160126,291.4111328,13194033,9739308,15109610,0
1,20130412 08:00,8,0.000112534,0,95179.875,41.94842529,0.000961304,-1.381829262,-1.584785461,291.6274414,14359441,9276437,16110383,0
1,20130413 08:00,8,0,0.020523071,94572.0625,46.32394409,0.919433594,2.603478432,-0.406962395,289.9907227,14133864,9123804,15664970,0
1,20130414 08:00,8,0.002719879,0.002375603,94151,36.3082428,0.126548171,1.319430351,-0.791963577,294.5334473,13730085,9504044,15481182,0
1,20130415 08:00,8,0.008901171,0.001117706,94014.4375,64.77868652,0.242558599,1.77939415,-0.79876709,288.8601074,7261123,9989836,10388511,0.000979424
1,20130416 08:00,8,0.012317657,1.17E-05,94502.5,60.01620483,0.316589356,-2.740071297,0.358288765,287.4494629,7077469,10084030,10045785,0.000522137
1,20130417 08:00,8,0.018879,0.027955759,94462.5625,51.92790222,0.992670834,-0.748308182,-1.669511795,287.9631348,9341915,9591577,11648879,0.000163674
1,20130418 08:00,8,0.038177848,0.004863739,94399.125,45.9206543,0.210266113,2.93460083,0.85918808,288.1503906,10630137,9449743,12739500,0.000266552
1,20130419 08:00,8,0.000640869,4.58E-05,94733.9375,48.21492004,0,0.112625122,5.003896713,282.9365234,12665827,7971569,14019059,0
1,20130420 08:00,8,0.046859413,0.005701065,94646.125,59.69606018,0.559906006,-1.811282158,2.277729034,284.5913086,7964416,9446811,10509624,0.000158072
1,20130421 08:00,8,0.005117416,0.014602661,94165.9375,42.36009216,1,2.453044891,-0.483575821,284.4030762,13405432,8060847,14490098,0
1,20130422 08:00,8,0.00328064,0,94050.25,59.29492188,0.052398682,3.449907303,-0.161402702,285.2382812,8360199,9414589,10733688,0.000130534
1,20130423 08:00,8,0.002120972,0,94485.0625,68.84196472,0.045181274,2.35118103,-0.519172669,284.0021973,7667258,9353110,10065769,0.000345349
1,20130424 08:00,8,0.001472473,0,94818.75,55.91824341,0.002685547,3.37680912,-0.871733666,284.036377,13192789,7885375,14199263,0
1,20130425 08:00,8,0,0.000175714,95067.25,51.57803345,0.108566284,2.746061325,-0.404841423,284.8745117,12934764,8094921,14101688,0
1,20130426 08:00,8,0,0,95143,63.71037292,0,2.633274078,-1.109379768,286.8491211,12483497,8740241,14021418,0
1,20130427 08:00,8,0,0.00168705,94798.125,58.38412476,0.216949463,2.591511726,-1.42784977,287.2419434,12642336,8410273,13776544,0
1,20130428 08:00,8,0,0,94742.5,32.50944519,0,2.14604187,-1.854574203,289.6206055,11628194,8914292,13263997,0
1,20130429 08:00,8,0.018455505,0.004015803,95332.5,61.02401733,0.39846617,1.716539383,-0.11699295,289.128418,10532367,9788458,12551997,0
1,20130430 08:00,8,0.012490667,0.04459222,95174.5,68.00350952,0.971690357,1.528733253,1.017085075,288.1462402,7659695,10107314,10092696,0.000209332
2,20130401 08:00,8,0.000946045,0,94054.5625,52.33015442,0.009643555,3.001249313,-1.231137276,288.4660645,16116223,8708492,17784640,0
2,20130402 08:00,8,0.020072937,0.000892162,93991.9375,47.59799194,0.201507568,2.888480186,0.759503365,290.4775391,13530933,9545680,15882966,0
2,20130403 08:00,8,0.003788146,4.46E-05,94745.875,56.66603088,0.104284346,-2.461032867,-0.735064507,286.2009277,6422031,10072347,10156118,9.80E-05
2,20130404 08:00,8,0.002341214,0,95235.8125,74.03468323,0.059417725,-2.175543785,-0.548449516,286.501709,6622100,10222135,10270429,0.000399113
2,20130405 08:00,8,0.026642356,0.000229359,95154.125,55.8815918,0.474643648,-1.705243111,-0.597013474,288.4694824,8418500,10225207,11688774,0.000329822
2,20130406 08:00,8,0.001853943,0.00272274,94829.375,66.70718384,0.346530855,-2.11825943,0.864315033,288.0314941,11839873,9439462,14321144,9.99E-05
2,20130407 08:00,8,0.017294649,0.003541231,94638.4375,45.91963196,0.314743042,-1.376925468,-0.497404099,290.1289062,12932961,9380908,15028771,0.000247717
2,20130408 08:00,8,0.001225471,0.007637978,94868.1875,50.27801514,0.955780029,-2.294043541,0.180139542,289.1848145,11399679,9507225,13669334,0
2,20130409 08:00,8,0.007316589,0.000315905,94793.4375,45.33325195,0.154724121,-1.226373672,-1.13824749,289.4492188,13573581,9114552,15453512,0
2,20130410 08:00,8,0.00422287,2.57E-05,94517.875,46.55723572,0.127365112,1.12465477,-2.063940048,289.1396484,12201468,9487964,14319447,0
2,20130411 08:00,8,0.010050755,0.00301075,94756.9375,58.87950134,0.829650879,-3.990145683,0.895915985,290.6794434,12184369,9837388,14355434,0
2,20130412 08:00,8,0.000606537,0,94645.875,42.60858154,0.019638062,-0.949944496,-1.974433899,291.1791992,14070545,9233461,15953455,0
