ZONEID,TIMESTAMP,POWER
1,20120830 06:00,0.21974359
1,20120830 07:00,0.058269231
1,20120830 08:00,0.00775641
1,20120830 09:00,0
1,20120830 10:00,0
1,20120830 11:00,0
1,20120830 12:00,0
1,20120830 13:00,0
1,20120830 14:00,0
1,20120830 15:00,0
1,20120830 16:00,0
1,20120830 17:00,0
1,20120830 18:00,0
1,20120830 19:00,0
1,20120830 20:00,0
1,20120830 21:00,0.009487179
1,20120830 22:00,0.15974359
1,20120830 23:00,0.663461538
1,20120831 00:00,0.690705128
1,20120831 01:00,0.467564103
1,20120831 02:00,0.490897436
1,20120831 03:00,0.509166667
1,20120831 04:00,0.576025641
1,20120831 05:00,0.419102564
1,20120831 06:00,0.176025641
1,20120831 07:00,0.039423077
1,20120831 08:00,0.007948718
1,20120831 09:00,0
1,20120831 10:00,0
1,20120831 11:00,0
1,20120831 12:00,0
1,20120831 13:00,0
1,20120831 14:00,0
1,20120831 15:00,0
1,20120831 16:00,0
1,20120831 17:00,0
1,20120831 18:00,0
1,20120831 19:00,0
1,20120831 20:00,0
1,20120831 21:00,0.00775641
1,20120831 22:00,0.149807692
1,20120831 23:00,0.664230769
1,20120901 00:00,0.781217949
1,20120901 01:00,0.831987179
1,20120901 02:00,0.851923077
1,20120901 03:00,0.79224359
1,20120901 04:00,0.670641026
1,20120901 05:00,0.486410256
1,20120901 06:00,0.246025641
1,20120901 07:00,0.050384615
1,20120901 08:00,0.00724359
1,20120901 09:00,0
1,20120901 10:00,0
1,20120901 11:00,0
1,20120901 12:00,0
1,20120901 13:00,0
1,20120901 14:00,0
1,20120901 15:00,0
1,20120901 16:00,0
1,20120901 17:00,0
1,20120901 18:00,0
1,20120901 19:00,0
1,20120901 20:00,0
1,20120901 21:00,0.012564103
1,20120901 22:00,0.194551282
1,20120901 23:00,0.642179487
1,20120902 00:00,0.7425
1,20120902 01:00,0.827371795
1,20120902 02:00,0.820448718
1,20120902 03:00,0.759423077
1,20120902 04:00,0.644166667
1,20120902 05:00,0.466153846
1,20120902 06:00,0.239230769
1,20120902 07:00,0.056923077
1,20120902 08:00,0.009487179
1,20120902 09:00,0
1,20120902 10:00,0
1,20120902 11:00,0
1,20120902 12:00,0
1,20120902 13:00,0
1,20120902 14:00,0
1,20120902 15:00,0
1,20120902 16:00,0
1,20120902 17:00,0
1,20120902 18:00,0
1,20120902 19:00,0
1,20120902 20:00,0
1,20120902 21:00,0.013653846
1,20120902 22:00,0.206923077
1,20120902 23:00,0.646217949
1,20120903 00:00,0.760641026
1,20120903 01:00,0.803846154
1,20120903 02:00,0.795961538
1,20120903 03:00,0.740512821
1,20120903 04:00,0.628782051
1,20120903 05:00,0.528397436
1,20120903 06:00,0.28224359
1,20120903 07:00,0.050641026
1,20120903 08:00,0.007371795
1,20120903 09:00,0
1,20120903 10:00,0
1,20120903 11:00,0
1,20120903 12:00,0
1,20120903 13:00,0
1,20120903 14:00,0
1,20120903 15:00,0
1,20120903 16:00,0
1,20120903 17:00,0
1,20120903 18:00,0
1,20120903 19:00,0
1,20120903 20:00,0
1,20120903 21:00,0.005641026
1,20120903 22:00,0.085641026
1,20120903 23:00,0.551923077
1,20120904 00:00,0.753653846
1,20120904 01:00,0.801282051
1,20120904 02:00,0.803525641
1,20120904 03:00,0.741538462
1,20120904 04:00,0.626794872
1,20120904 05:00,0.457051282
1,20120904 06:00,0.232051282
1,20120904 07:00,0.050320513
1,20120904 08:00,0.008846154
1,20120904 09:00,0
1,20120904 10:00,0
1,20120904 11:00,0
1,20120904 12:00,0
1,20120904 13:00,0
1,20120904 14:00,0
1,20120904 15:00,0
1,20120904 16:00,0
1,20120904 17:00,0
1,20120904 18:00,0
1,20120904 19:00,0
1,20120904 20:00,0
1,20120904 21:00,0.013846154
1,20120904 22:00,0.236346154
1,20120904 23:00,0.668012821
1,20120905 00:00,0.795961538
1,20120905 01:00,0.845897436
1,20120905 02:00,0.825641026
1,20120905 03:00,0.754102564
1,20120905 04:00,0.630769231
1,20120905 05:00,0.396346154
1,20120905 06:00,0.076089744
1,20120905 07:00,0.018205128
1,20120905 08:00,0.001538462
1,20120905 09:00,0
1,20120905 10:00,0
1,20120905 11:00,0
1,20120905 12:00,0
1,20120905 13:00,0
1,20120905 14:00,0
1,20120905 15:00,0
1,20120905 16:00,0
1,20120905 17:00,0
1,20120905 18:00,0
1,20120905 19:00,0
1,20120905 20:00,0
1,20120905 21:00,0.015512821
1,20120905 22:00,0.246410256
1,20120905 23:00,0.659038462
1,20120906 00:00,0.721474359
1,20120906 01:00,0.832948718
1,20120906 02:00,0.859423077
1,20120906 03:00,0.658076923
1,20120906 04:00,0.611858974
1,20120906 05:00,0.360641026
1,20120906 06:00,0.2
1,20120906 07:00,0.05474359
1,20120906 08:00,0.009038462
1,20120906 09:00,0
1,20120906 10:00,0
1,20120906 11:00,0
1,20120906 12:00,0
1,20120906 13:00,0
1,20120906 14:00,0
1,20120906 15:00,0
1,20120906 16:00,0
1,20120906 17:00,0
1,20120906 18:00,0
1,20120906 19:00,0
1,20120906 20:00,0
1,20120906 21:00,0.002371795
1,20120906 22:00,0.012692308
1,20120906 23:00,0.071730769
1,20120907 00:00,0.247371795
1,20120907 01:00,0.488910256
1,20120907 02:00,0.658717949
1,20120907 03:00,0.485705128
1,20120907 04:00,0.428846154
1,20120907 05:00,0.320320513
1,20120907 06:00,0.149871795
1,20120907 07:00,0.058076923
1,20120907 08:00,0.01
1,20120907 09:00,0
1,20120907 10:00,0
1,20120907 11:00,0
1,20120907 12:00,0
1,20120907 13:00,0
1,20120907 14:00,0
1,20120907 15:00,0
1,20120907 16:00,0
1,20120907 17:00,0
1,20120907 18:00,0
1,20120907 19:00,0
1,20120907 20:00,0.0000641
1,20120907 21:00,0.023910256
1,20120907 22:00,0.067564103
1,20120907 23:00,0.433141026
1,20120908 00:00,0.822371795
1,20120908 01:00,0.871794872
1,20120908 02:00,0.851217949
1,20120908 03:00,0.809423077
1,20120908 04:00,0.682948718
1,20120908 05:00,0.550512821
1,20120908 06:00,0.178397436
1,20120908 07:00,0.033782051
1,20120908 08:00,0.006923077
1,20120908 09:00,0
1,20120908 10:00,0
1,20120908 11:00,0
1,20120908 12:00,0
1,20120908 13:00,0
1,20120908 14:00,0
1,20120908 15:00,0
1,20120908 16:00,0
1,20120908 17:00,0
1,20120908 18:00,0
1,20120908 19:00,0
1,20120908 20:00,0.0000641
1,20120908 21:00,0.016858974
1,20120908 22:00,0.30025641
1,20120908 23:00,0.658782051
1,20120909 00:00,0.776410256
1,20120909 01:00,0.813461538
1,20120909 02:00,0.796987179
1,20120909 03:00,0.756089744
1,20120909 04:00,0.640320513
1,20120909 05:00,0.464294872
1,20120909 06:00,0.234807692
1,20120909 07:00,0.049230769
1,20120909 08:00,0.009166667
1,20120909 09:00,0.0000641
1,20120909 10:00,0
1,20120909 11:00,0
1,20120909 12:00,0
1,20120909 13:00,0
1,20120909 14:00,0
1,20120909 15:00,0
1,20120909 16:00,0
1,20120909 17:00,0
1,20120909 18:00,0
1,20120909 19:00,0
1,20120909 20:00,0.0000641
1,20120909 21:00,0.019423077
1,20120909 22:00,0.321730769
1,20120909 23:00,0.67
1,20120910 00:00,0.770512821
1,20120910 01:00,0.819615385
1,20120910 02:00,0.828076923
1,20120910 03:00,0.770641026
1,20120910 04:00,0.645320513
1,20120910 05:00,0.457115385
1,20120910 06:00,0.252820513
1,20120910 07:00,0.097179487
1,20120910 08:00,0.021538462
1,20120910 09:00,0.000128205
1,20120910 10:00,0
1,20120910 11:00,0
1,20120910 12:00,0
1,20120910 13:00,0
1,20120910 14:00,0
1,20120910 15:00,0
1,20120910 16:00,0
1,20120910 17:00,0
1,20120910 18:00,0
1,20120910 19:00,0
1,20120910 20:00,0
1,20120910 21:00,0.008589744
1,20120910 22:00,0.086474359
1,20120910 23:00,0.277884615
1,20120911 00:00,0.617820513
1,20120911 01:00,0.836346154
1,20120911 02:00,0.818653846
1,20120911 03:00,0.762115385
1,20120911 04:00,0.609166667
1,20120911 05:00,0.456794872
1,20120911 06:00,0.231538462
1,20120911 07:00,0.051923077
1,20120911 08:00,0.010576923
1,20120911 09:00,0.0000641
1,20120911 10:00,0
1,20120911 11:00,0
1,20120911 12:00,0
1,20120911 13:00,0
1,20120911 14:00,0
1,20120911 15:00,0
1,20120911 16:00,0
1,20120911 17:00,0
1,20120911 18:00,0
1,20120911 19:00,0
1,20120911 20:00,0.0000641
1,20120911 21:00,0.013397436
1,20120911 22:00,0.077115385
1,20120911 23:00,0.151474359
1,20120912 00:00,0.587371795
1,20120912 01:00,0.821153846
1,20120912 02:00,0.831987179
1,20120912 03:00,0.769358974
1,20120912 04:00,0.64
1,20120912 05:00,0.46
1,20120912 06:00,0.226602564
1,20120912 07:00,0.051987179
1,20120912 08:00,0.011025641
1,20120912 09:00,0.0000641
1,20120912 10:00,0
1,20120912 11:00,0
1,20120912 12:00,0
1,20120912 13:00,0
1,20120912 14:00,0
1,20120912 15:00,0
1,20120912 16:00,0
1,20120912 17:00,0
1,20120912 18:00,0
1,20120912 19:00,0
1,20120912 20:00,0.0000641
1,20120912 21:00,0.016666667
1,20120912 22:00,0.074230769
1,20120912 23:00,0.103846154
1,20120913 00:00,0.15525641
1,20120913 01:00,0.09724359
1,20120913 02:00,0.065064103
1,20120913 03:00,0.411025641
1,20120913 04:00,0.419358974
1,20120913 05:00,0.262564103
1,20120913 06:00,0.153333333
1,20120913 07:00,0.015512821
1,20120913 08:00,0.012435897
1,20120913 09:00,0.0000641
1,20120913 10:00,0
1,20120913 11:00,0
1,20120913 12:00,0
1,20120913 13:00,0
1,20120913 14:00,0
1,20120913 15:00,0
1,20120913 16:00,0
1,20120913 17:00,0
1,20120913 18:00,0
1,20120913 19:00,0
1,20120913 20:00,0.0000641
1,20120913 21:00,0.01724359
1,20120913 22:00,0.084166667
1,20120913 23:00,0.512692308
1,20120914 00:00,0.791923077
1,20120914 01:00,0.843525641
1,20120914 02:00,0.836858974
1,20120914 03:00,0.772884615
1,20120914 04:00,0.566282051
1,20120914 05:00,0.473782051
1,20120914 06:00,0.238910256
1,20120914 07:00,0.053910256
1,20120914 08:00,0.012051282
1,20120914 09:00,0.0000641
1,20120914 10:00,0
1,20120914 11:00,0
1,20120914 12:00,0
1,20120914 13:00,0
1,20120914 14:00,0
1,20120914 15:00,0
1,20120914 16:00,0
1,20120914 17:00,0
1,20120914 18:00,0
1,20120914 19:00,0
1,20120914 20:00,0.000192308
1,20120914 21:00,0.023397436
1,20120914 22:00,0.387051282
1,20120914 23:00,0.688333333
1,20120915 00:00,0.813589744
1,20120915 01:00,0.846346154
1,20120915 02:00,0.822884615
1,20120915 03:00,0.753141026
1,20120915 04:00,0.62974359
1,20120915 05:00,0.458012821
1,20120915 06:00,0.232371795
1,20120915 07:00,0.050769231
1,20120915 08:00,0.011474359
1,20120915 09:00,0.0000641
1,20120915 10:00,0
1,20120915 11:00,0
1,20120915 12:00,0
1,20120915 13:00,0
1,20120915 14:00,0
1,20120915 15:00,0
1,20120915 16:00,0
1,20120915 17:00,0
1,20120915 18:00,0
1,20120915 19:00,0
1,20120915 20:00,0.0000641
1,20120915 21:00,0.011602564
1,20120915 22:00,0.058525641
1,20120915 23:00,0.153910256
1,20120916 00:00,0.497628205
1,20120916 01:00,0.740576923
1,20120916 02:00,0.631282051
1,20120916 03:00,0.756089744
1,20120916 04:00,0.578653846
1,20120916 05:00,0.35974359
1,20120916 06:00,0.202307692
1,20120916 07:00,0.088076923
1,20120916 08:00,0.020320513
1,20120916 09:00,0.0000641
1,20120916 10:00,0
1,20120916 11:00,0
1,20120916 12:00,0
1,20120916 13:00,0
1,20120916 14:00,0
1,20120916 15:00,0
1,20120916 16:00,0
1,20120916 17:00,0
1,20120916 18:00,0
1,20120916 19:00,0
1,20120916 20:00,0.0000641
1,20120916 21:00,0.021025641
1,20120916 22:00,0.113397436
1,20120916 23:00,0.158012821
1,20120917 00:00,0.176217949
1,20120917 01:00,0.405576923
1,20120917 02:00,0.271025641
1,20120917 03:00,0.181346154
1,20120917 04:00,0.244358974
1,20120917 05:00,0.385384615
1,20120917 06:00,0.164102564
1,20120917 07:00,0.107179487
1,20120917 08:00,0.016538462
1,20120917 09:00,0.0000641
1,20120917 10:00,0
1,20120917 11:00,0
1,20120917 12:00,0
1,20120917 13:00,0
1,20120917 14:00,0
1,20120917 15:00,0
1,20120917 16:00,0
1,20120917 17:00,0
1,20120917 18:00,0
1,20120917 19:00,0
1,20120917 20:00,0.000128205
1,20120917 21:00,0.040961538
1,20120917 22:00,0.342307692
1,20120917 23:00,0.656923077
1,20120918 00:00,0.739935897
1,20120918 01:00,0.801346154
1,20120918 02:00,0.761410256
1,20120918 03:00,0.758974359
1,20120918 04:00,0.577564103
1,20120918 05:00,0.101538462
1,20120918 06:00,0.041666667
1,20120918 07:00,0.062564103
1,20120918 08:00,0.008333333
1,20120918 09:00,0.0000641
1,20120918 10:00,0
1,20120918 11:00,0
1,20120918 12:00,0
1,20120918 13:00,0
1,20120918 14:00,0
1,20120918 15:00,0
1,20120918 16:00,0
1,20120918 17:00,0
1,20120918 18:00,0
1,20120918 19:00,0
1,20120918 20:00,0.000192308
1,20120918 21:00,0.020128205
1,20120918 22:00,0.104935897
1,20120918 23:00,0.186794872
1,20120919 00:00,0.396153846
1,20120919 01:00,0.841217949
1,20120919 02:00,0.813717949
1,20120919 03:00,0.570897436
1,20120919 04:00,0.538653846
1,20120919 05:00,0.411538462
1,20120919 06:00,0.196474359
1,20120919 07:00,0.118461538
1,20120919 08:00,0.023397436
1,20120919 09:00,0.0000641
1,20120919 10:00,0
1,20120919 11:00,0
1,20120919 12:00,0
1,20120919 13:00,0
1,20120919 14:00,0
1,20120919 15:00,0
1,20120919 16:00,0
1,20120919 17:00,0
1,20120919 18:00,0
1,20120919 19:00,0
1,20120919 20:00,0.000128205
1,20120919 21:00,0.0175
1,20120919 22:00,0.121089744
1,20120919 23:00,0.186282051
1,20120920 00:00,0.253589744
1,20120920 01:00,0.514615385
1,20120920 02:00,0.698141026
1,20120920 03:00,0.601153846
1,20120920 04:00,0.595961538
1,20120920 05:00,0.431282051
1,20120920 06:00,0.221923077
1,20120920 07:00,0.053269231
1,20120920 08:00,0.021730769
1,20120920 09:00,0.000128205
1,20120920 10:00,0
1,20120920 11:00,0
1,20120920 12:00,0
1,20120920 13:00,0
1,20120920 14:00,0
1,20120920 15:00,0
1,20120920 16:00,0
1,20120920 17:00,0
1,20120920 18:00,0
1,20120920 19:00,0
1,20120920 20:00,0.000320513
1,20120920 21:00,0.04224359
1,20120920 22:00,0.340448718
1,20120920 23:00,0.535128205
1,20120921 00:00,0.69025641
1,20120921 01:00,0.811346154
1,20120921 02:00,0.844871795
1,20120921 03:00,0.688653846
1,20120921 04:00,0.638076923
1,20120921 05:00,0.465448718
1,20120921 06:00,0.234615385
1,20120921 07:00,0.051089744
1,20120921 08:00,0.013269231
1,20120921 09:00,0.000192308
1,20120921 10:00,0
1,20120921 11:00,0
1,20120921 12:00,0
1,20120921 13:00,0
1,20120921 14:00,0
1,20120921 15:00,0
1,20120921 16:00,0
1,20120921 17:00,0
1,20120921 18:00,0
1,20120921 19:00,0
1,20120921 20:00,0.000512821
1,20120921 21:00,0.033205128
1,20120921 22:00,0.452628205
1,20120921 23:00,0.701474359
1,20120922 00:00,0.802692308
1,20120922 01:00,0.828589744
1,20120922 02:00,0.807371795
1,20120922 03:00,0.739166667
1,20120922 04:00,0.641923077
1,20120922 05:00,0.474871795
1,20120922 06:00,0.265576923
1,20120922 07:00,0.058717949
1,20120922 08:00,0.014487179
1,20120922 09:00,0.000192308
1,20120922 10:00,0
1,20120922 11:00,0
1,20120922 12:00,0
1,20120922 13:00,0
1,20120922 14:00,0
1,20120922 15:00,0
1,20120922 16:00,0
1,20120922 17:00,0
1,20120922 18:00,0
1,20120922 19:00,0
1,20120922 20:00,0.000897436
1,20120922 21:00,0.041858974
1,20120922 22:00,0.430512821
1,20120922 23:00,0.662884615
1,20120923 00:00,0.772435897
1,20120923 01:00,0.838461538
1,20120923 02:00,0.823589744
1,20120923 03:00,0.751410256
1,20120923 04:00,0.630833333
1,20120923 05:00,0.451089744
1,20120923 06:00,0.224935897
1,20120923 07:00,0.050897436
1,20120923 08:00,0.014102564
1,20120923 09:00,0.00025641
1,20120923 10:00,0
1,20120923 11:00,0
1,20120923 12:00,0
1,20120923 13:00,0
1,20120923 14:00,0
1,20120923 15:00,0
1,20120923 16:00,0
1,20120923 17:00,0
1,20120923 18:00,0
1,20120923 19:00,0
1,20120923 20:00,0.001282051
1,20120923 21:00,0.0525
1,20120923 22:00,0.473653846
1,20120923 23:00,0.735769231
1,20120924 00:00,0.826858974
1,20120924 01:00,0.884358974
1,20120924 02:00,0.869487179
1,20120924 03:00,0.804551282
1,20120924 04:00,0.667307692
1,20120924 05:00,0.480064103
1,20120924 06:00,0.236025641
1,20120924 07:00,0.049807692
1,20120924 08:00,0.013717949
1,20120924 09:00,0.000320513
1,20120924 10:00,0
1,20120924 11:00,0
1,20120924 12:00,0
1,20120924 13:00,0
1,20120924 14:00,0
1,20120924 15:00,0
1,20120924 16:00,0
1,20120924 17:00,0
1,20120924 18:00,0
1,20120924 19:00,0
1,20120924 20:00,0.001217949
1,20120924 21:00,0.046666667
1,20120924 22:00,0.485961538
1,20120924 23:00,0.726538462
1,20120925 00:00,0.815961538
1,20120925 01:00,0.821602564
1,20120925 02:00,0.808910256
1,20120925 03:00,0.757179487
1,20120925 04:00,0.632435897
1,20120925 05:00,0.455384615
1,20120925 06:00,0.226153846
1,20120925 07:00,0.065512821
1,20120925 08:00,0.017435897
1,20120925 09:00,0.000320513
1,20120925 10:00,0
1,20120925 11:00,0
1,20120925 12:00,0
1,20120925 13:00,0
1,20120925 14:00,0
1,20120925 15:00,0
1,20120925 16:00,0
1,20120925 17:00,0
1,20120925 18:00,0
1,20120925 19:00,0
1,20120925 20:00,0.000384615
1,20120925 21:00,0.067628205
1,20120925 22:00,0.213974359
1,20120925 23:00,0.295833333
1,20120926 00:00,0.564166667
1,20120926 01:00,0.825320513
1,20120926 02:00,0.826346154
1,20120926 03:00,0.763846154
1,20120926 04:00,0.641282051
1,20120926 05:00,0.456153846
1,20120926 06:00,0.230641026
1,20120926 07:00,0.057051282
1,20120926 08:00,0.015833333
1,20120926 09:00,0.00025641
1,20120926 10:00,0
1,20120926 11:00,0
1,20120926 12:00,0
1,20120926 13:00,0
1,20120926 14:00,0
1,20120926 15:00,0
1,20120926 16:00,0
1,20120926 17:00,0
1,20120926 18:00,0
1,20120926 19:00,0
1,20120926 20:00,0.000833333
1,20120926 21:00,0.048461538
1,20120926 22:00,0.195128205
1,20120926 23:00,0.362948718
1,20120927 00:00,0.3
1,20120927 01:00,0.548012821
1,20120927 02:00,0.494102564
1,20120927 03:00,0.702371795
1,20120927 04:00,0.345897436
1,20120927 05:00,0.136987179
1,20120927 06:00,0.249230769
1,20120927 07:00,0.093782051
1,20120927 08:00,0.020064103
1,20120927 09:00,0.000192308
1,20120927 10:00,0
1,20120927 11:00,0
1,20120927 12:00,0
1,20120927 13:00,0
1,20120927 14:00,0
1,20120927 15:00,0
1,20120927 16:00,0
1,20120927 17:00,0
1,20120927 18:00,0
1,20120927 19:00,0
1,20120927 20:00,0.000384615
1,20120927 21:00,0.048589744
1,20120927 22:00,0.058461538
1,20120927 23:00,0.072692308
1,20120928 00:00,0.048974359
1,20120928 01:00,0.066025641
1,20120928 02:00,0.059487179
1,20120928 03:00,0.037179487
1,20120928 04:00,0.049871795
1,20120928 05:00,0.03025641
1,20120928 06:00,0.011602564
1,20120928 07:00,0.010897436
1,20120928 08:00,0.003525641
1,20120928 09:00,0
1,20120928 10:00,0
1,20120928 11:00,0
1,20120928 12:00,0
1,20120928 13:00,0
1,20120928 14:00,0
1,20120928 15:00,0
1,20120928 16:00,0
1,20120928 17:00,0
1,20120928 18:00,0
1,20120928 19:00,0
1,20120928 20:00,0.000897436
1,20120928 21:00,0.062307692
1,20120928 22:00,0.469487179
1,20120928 23:00,0.617179487
1,20120929 00:00,0.628525641
1,20120929 01:00,0.356666667
1,20120929 02:00,0.373910256
1,20120929 03:00,0.53775641
1,20120929 04:00,0.437307692
1,20120929 05:00,0.463012821
1,20120929 06:00,0.211282051
1,20120929 07:00,0.054038462
1,20120929 08:00,0.023141026
1,20120929 09:00,0.000448718
1,20120929 10:00,0
1,20120929 11:00,0
1,20120929 12:00,0
1,20120929 13:00,0
1,20120929 14:00,0
1,20120929 15:00,0
1,20120929 16:00,0
1,20120929 17:00,0
1,20120929 18:00,0
1,20120929 19:00,0
1,20120929 20:00,0.003653846
1,20120929 21:00,0.064935897
1,20120929 22:00,0.541666667
1,20120929 23:00,0.726987179
1,20120930 00:00,0.809423077
1,20120930 01:00,0.899487179
1,20120930 02:00,0.901089744
1,20120930 03:00,0.819038462
1,20120930 04:00,0.657884615
1,20120930 05:00,0.480833333
1,20120930 06:00,0.2375
1,20120930 07:00,0.052307692
1,20120930 08:00,0.016346154
1,20120930 09:00,0.000512821
1,20120930 10:00,0
1,20120930 11:00,0
1,20120930 12:00,0
1,20120930 13:00,0
1,20120930 14:00,0
1,20120930 15:00,0
1,20120930 16:00,0
1,20120930 17:00,0
1,20120930 18:00,0
1,20120930 19:00,0
1,20120930 20:00,0.004102564
1,20120930 21:00,0.068846154
1,20120930 22:00,0.541217949
1,20120930 23:00,0.73474359
1,20121001 00:00,0.82275641
1,20121001 01:00,0.844487179
1,20121001 02:00,0.822628205
1,20121001 03:00,0.759102564
1,20121001 04:00,0.642115385
1,20121001 05:00,0.458205128
1,20121001 06:00,0.224807692
1,20121001 07:00,0.053974359
1,20121001 08:00,0.024358974
1,20121001 09:00,0.000448718
1,20121001 10:00,0
1,20121001 11:00,0
1,20121001 12:00,0
1,20121001 13:00,0
1,20121001 14:00,0
1,20121001 15:00,0
1,20121001 16:00,0
1,20121001 17:00,0
1,20121001 18:00,0
1,20121001 19:00,0
1,20121001 20:00,0.004871795
1,20121001 21:00,0.070769231
1,20121001 22:00,0.532884615
1,20121001 23:00,0.723846154
1,20121002 00:00,0.81
1,20121002 01:00,0.825641026
1,20121002 02:00,0.805
1,20121002 03:00,0.73775641
1,20121002 04:00,0.615641026
1,20121002 05:00,0.442628205
1,20121002 06:00,0.220192308
1,20121002 07:00,0.049615385
1,20121002 08:00,0.017179487
1,20121002 09:00,0.000641026
1,20121002 10:00,0
1,20121002 11:00,0
1,20121002 12:00,0
1,20121002 13:00,0
1,20121002 14:00,0
1,20121002 15:00,0
1,20121002 16:00,0
1,20121002 17:00,0
1,20121002 18:00,0
1,20121002 19:00,0
1,20121002 20:00,0.006089744
1,20121002 21:00,0.07474359
1,20121002 22:00,0.533076923
1,20121002 23:00,0.725384615
1,20121003 00:00,0.812179487
1,20121003 01:00,0.799294872
1,20121003 02:00,0.768974359
1,20121003 03:00,0.726666667
1,20121003 04:00,0.609102564
1,20121003 05:00,0.448589744
1,20121003 06:00,0.222884615
1,20121003 07:00,0.050641026
1,20121003 08:00,0.018205128
1,20121003 09:00,0.000833333
1,20121003 10:00,0
1,20121003 11:00,0
1,20121003 12:00,0
1,20121003 13:00,0
1,20121003 14:00,0
1,20121003 15:00,0
1,20121003 16:00,0
1,20121003 17:00,0
1,20121003 18:00,0
1,20121003 19:00,0
1,20121003 20:00,0.005769231
1,20121003 21:00,0.066474359
1,20121003 22:00,0.529487179
1,20121003 23:00,0.711666667
1,20121004 00:00,0.815897436
1,20121004 01:00,0.863076923
1,20121004 02:00,0.843653846
1,20121004 03:00,0.764679487
1,20121004 04:00,0.631346154
1,20121004 05:00,0.450128205
1,20121004 06:00,0.218782051
1,20121004 07:00,0.049871795
1,20121004 08:00,0.018333333
1,20121004 09:00,0.000769231
1,20121004 10:00,0
1,20121004 11:00,0
1,20121004 12:00,0
1,20121004 13:00,0
1,20121004 14:00,0
1,20121004 15:00,0
1,20121004 16:00,0
1,20121004 17:00,0
1,20121004 18:00,0
1,20121004 19:00,0
1,20121004 20:00,0.007051282
1,20121004 21:00,0.066794872
1,20121004 22:00,0.522564103
1,20121004 23:00,0.711794872
1,20121005 00:00,0.801025641
1,20121005 01:00,0.825576923
1,20121005 02:00,0.794487179
1,20121005 03:00,0.740576923
1,20121005 04:00,0.613846154
1,20121005 05:00,0.439935897
1,20121005 06:00,0.216730769
1,20121005 07:00,0.06474359
1,20121005 08:00,0.043782051
1,20121005 09:00,0.000769231
1,20121005 10:00,0
1,20121005 11:00,0
1,20121005 12:00,0
1,20121005 13:00,0
1,20121005 14:00,0
1,20121005 15:00,0
1,20121005 16:00,0
1,20121005 17:00,0
1,20121005 18:00,0
1,20121005 19:00,0
1,20121005 20:00,0.000641026
1,20121005 21:00,0.02025641
1,20121005 22:00,0.054102564
1,20121005 23:00,0.092628205
1,20121006 00:00,0.059871795
1,20121006 01:00,0.146025641
1,20121006 02:00,0.182371795
1,20121006 03:00,0.104487179
1,20121006 04:00,0.086025641
1,20121006 05:00,0.096923077
1,20121006 06:00,0.045897436
1,20121006 07:00,0.030833333
1,20121006 08:00,0.010769231
1,20121006 09:00,0.000320513
1,20121006 10:00,0
1,20121006 11:00,0
1,20121006 12:00,0
1,20121006 13:00,0
1,20121006 14:00,0
1,20121006 15:00,0
1,20121006 16:00,0
1,20121006 17:00,0
1,20121006 18:00,0
1,20121006 19:00,0
1,20121006 20:00,0.007051282
1,20121006 21:00,0.081346154
1,20121006 22:00,0.584679487
1,20121006 23:00,0.751025641
1,20121007 00:00,0.835769231
1,20121007 01:00,0.86775641
1,20121007 02:00,0.839487179
1,20121007 03:00,0.766474359
1,20121007 04:00,0.655705128
1,20121007 05:00,0.334358974
1,20121007 06:00,0.152948718
1,20121007 07:00,0.080833333
1,20121007 08:00,0.020961538
1,20121007 09:00,0.000897436
1,20121007 10:00,0
1,20121007 11:00,0
1,20121007 12:00,0
1,20121007 13:00,0
1,20121007 14:00,0
1,20121007 15:00,0
1,20121007 16:00,0
1,20121007 17:00,0
1,20121007 18:00,0
1,20121007 19:00,0
1,20121007 20:00,0.00275641
1,20121007 21:00,0.060705128
1,20121007 22:00,0.124358974
1,20121007 23:00,0.360192308
1,20121008 00:00,0.419679487
1,20121008 01:00,0.396153846
1,20121008 02:00,0.508205128
1,20121008 03:00,0.479551282
1,20121008 04:00,0.351602564
1,20121008 05:00,0.330384615
1,20121008 06:00,0.237564103
1,20121008 07:00,0.110192308
1,20121008 08:00,0.050064103
1,20121008 09:00,0.001282051
1,20121008 10:00,0
1,20121008 11:00,0
1,20121008 12:00,0
1,20121008 13:00,0
1,20121008 14:00,0
1,20121008 15:00,0
1,20121008 16:00,0
1,20121008 17:00,0
1,20121008 18:00,0
1,20121008 19:00,0
1,20121008 20:00,0.008589744
1,20121008 21:00,0.098846154
1,20121008 22:00,0.412948718
1,20121008 23:00,0.488333333
1,20121009 00:00,0.483141026
1,20121009 01:00,0.423397436
1,20121009 02:00,0.671858974
1,20121009 03:00,0.431153846
1,20121009 04:00,0.535128205
1,20121009 05:00,0.306025641
1,20121009 06:00,0.140064103
1,20121009 07:00,0.085961538
1,20121009 08:00,0.020769231
1,20121009 09:00,0.002179487
1,20121009 10:00,0
1,20121009 11:00,0
1,20121009 12:00,0
1,20121009 13:00,0
1,20121009 14:00,0
1,20121009 15:00,0
1,20121009 16:00,0
1,20121009 17:00,0
1,20121009 18:00,0
1,20121009 19:00,0
1,20121009 20:00,0.010128205
1,20121009 21:00,0.102692308
1,20121009 22:00,0.566858974
1,20121009 23:00,0.503397436
1,20121010 00:00,0.624679487
1,20121010 01:00,0.519038462
1,20121010 02:00,0.496730769
1,20121010 03:00,0.499807692
