ZONEID,Timestamp,Power
2,20130414 04:00,0.627834008
2,20130414 05:00,0.417489879
2,20130414 06:00,0.325263158
2,20130414 07:00,0.12257085
2,20130414 08:00,0.007206478
2,20130414 09:00,0
2,20130414 10:00,0
2,20130414 11:00,0
2,20130414 12:00,0
2,20130414 13:00,0
2,20130414 14:00,0
2,20130414 15:00,0
2,20130414 16:00,0
2,20130414 17:00,0
2,20130414 18:00,0
2,20130414 19:00,0
2,20130414 20:00,0
2,20130414 21:00,0.003117409
2,20130414 22:00,0.050303644
2,20130414 23:00,0.125384615
2,20130415 00:00,0.187651822
2,20130415 01:00,0.189554656
2,20130415 02:00,0.278765182
2,20130415 03:00,0.681963563
2,20130415 04:00,0.686153846
2,20130415 05:00,0.662287449
2,20130415 06:00,0.492489879
2,20130415 07:00,0.332753036
2,20130415 08:00,0.040931174
2,20130415 09:00,0
2,20130415 10:00,0
2,20130415 11:00,0
2,20130415 12:00,0
2,20130415 13:00,0
2,20130415 14:00,0
2,20130415 15:00,0
2,20130415 16:00,0
2,20130415 17:00,0
2,20130415 18:00,0
2,20130415 19:00,0
2,20130415 20:00,0
2,20130415 21:00,2.02E-05
2,20130415 22:00,0.037611336
2,20130415 23:00,0.130182186
2,20130416 00:00,0.31708502
2,20130416 01:00,0.479210526
2,20130416 02:00,0.360809717
2,20130416 03:00,0.588582996
2,20130416 04:00,0.529919028
2,20130416 05:00,0.263299595
2,20130416 06:00,0.229554656
2,20130416 07:00,0.058441296
2,20130416 08:00,0.004979757
2,20130416 09:00,0
2,20130416 10:00,0
2,20130416 11:00,0
2,20130416 12:00,0
2,20130416 13:00,0
2,20130416 14:00,0
2,20130416 15:00,0
2,20130416 16:00,0
2,20130416 17:00,0
2,20130416 18:00,0
2,20130416 19:00,0
2,20130416 20:00,0
2,20130416 21:00,0.005101215
2,20130416 22:00,0.076700405
2,20130416 23:00,0.213380567
2,20130417 00:00,0.319898785
2,20130417 01:00,0.656761134
2,20130417 02:00,0.711153846
2,20130417 03:00,0.730364372
2,20130417 04:00,0.48582996
2,20130417 05:00,0.492287449
2,20130417 06:00,0.340121457
2,20130417 07:00,0.201518219
2,20130417 08:00,0.011842105
2,20130417 09:00,0
2,20130417 10:00,0
2,20130417 11:00,0
2,20130417 12:00,0
2,20130417 13:00,0
2,20130417 14:00,0
2,20130417 15:00,0
2,20130417 16:00,0
2,20130417 17:00,0
2,20130417 18:00,0
2,20130417 19:00,0
2,20130417 20:00,0
2,20130417 21:00,0.00305668
2,20130417 22:00,0.051720648
2,20130417 23:00,0.246700405
2,20130418 00:00,0.47708502
2,20130418 01:00,0.575465587
2,20130418 02:00,0.694817814
2,20130418 03:00,0.287975709
2,20130418 04:00,0.643076923
2,20130418 05:00,0.269736842
2,20130418 06:00,0.128380567
2,20130418 07:00,0.192064777
2,20130418 08:00,0.020607287
2,20130418 09:00,0
2,20130418 10:00,0
2,20130418 11:00,0
2,20130418 12:00,0
2,20130418 13:00,0
2,20130418 14:00,0
2,20130418 15:00,0
2,20130418 16:00,0
2,20130418 17:00,0
2,20130418 18:00,0
2,20130418 19:00,0
2,20130418 20:00,0
2,20130418 21:00,0.003117409
2,20130418 22:00,0.036842105
2,20130418 23:00,0.165850202
2,20130419 00:00,0.511720648
2,20130419 01:00,0.632955466
2,20130419 02:00,0.733238866
2,20130419 03:00,0.832955466
2,20130419 04:00,0.787064777
2,20130419 05:00,0.659433198
2,20130419 06:00,0.621862348
2,20130419 07:00,0.205647773
2,20130419 08:00,0.033987854
2,20130419 09:00,0
2,20130419 10:00,0
2,20130419 11:00,0
2,20130419 12:00,0
2,20130419 13:00,0
2,20130419 14:00,0
2,20130419 15:00,0
2,20130419 16:00,0
2,20130419 17:00,0
2,20130419 18:00,0
2,20130419 19:00,0
2,20130419 20:00,0
2,20130419 21:00,0.001639676
2,20130419 22:00,0.044089069
2,20130419 23:00,0.253704453
2,20130420 00:00,0.525182186
2,20130420 01:00,0.698238866
2,20130420 02:00,0.783299595
2,20130420 03:00,0.831275304
2,20130420 04:00,0.735182186
2,20130420 05:00,0.328502024
2,20130420 06:00,0.273319838
2,20130420 07:00,0.281801619
2,20130420 08:00,0.004554656
2,20130420 09:00,0
2,20130420 10:00,0
2,20130420 11:00,0
2,20130420 12:00,0
2,20130420 13:00,0
2,20130420 14:00,0
2,20130420 15:00,0
2,20130420 16:00,0
2,20130420 17:00,0
2,20130420 18:00,0
2,20130420 19:00,0
2,20130420 20:00,0
2,20130420 21:00,0.00354251
2,20130420 22:00,0.051680162
2,20130420 23:00,0.255465587
2,20130421 00:00,0.487611336
2,20130421 01:00,0.6448583
2,20130421 02:00,0.749898785
2,20130421 03:00,0.798684211
2,20130421 04:00,0.8001417
2,20130421 05:00,0.731052632
2,20130421 06:00,0.48082996
2,20130421 07:00,0.22388664
2,20130421 08:00,0.007611336
2,20130421 09:00,0
2,20130421 10:00,0
2,20130421 11:00,0
2,20130421 12:00,0
2,20130421 13:00,0
2,20130421 14:00,0
2,20130421 15:00,0
2,20130421 16:00,0
2,20130421 17:00,0
2,20130421 18:00,0
2,20130421 19:00,0
2,20130421 20:00,0
2,20130421 21:00,0.000101215
2,20130421 22:00,0.053522267
2,20130421 23:00,0.089797571
2,20130422 00:00,0.240020243
2,20130422 01:00,0.392874494
2,20130422 02:00,0.199898785
2,20130422 03:00,0.189716599
2,20130422 04:00,0.505931174
2,20130422 05:00,0.620910931
2,20130422 06:00,0.488218623
2,20130422 07:00,0.187732794
2,20130422 08:00,0.014554656
2,20130422 09:00,0
2,20130422 10:00,0
2,20130422 11:00,0
2,20130422 12:00,0
2,20130422 13:00,0
2,20130422 14:00,0
2,20130422 15:00,0
2,20130422 16:00,0
2,20130422 17:00,0
2,20130422 18:00,0
2,20130422 19:00,0
2,20130422 20:00,0
2,20130422 21:00,0.002712551
2,20130422 22:00,0.046639676
2,20130422 23:00,0.244190283
2,20130423 00:00,0.48582996
2,20130423 01:00,0.30034413
2,20130423 02:00,0.287327935
2,20130423 03:00,0.393259109
2,20130423 04:00,0.533724696
2,20130423 05:00,0.540850202
2,20130423 06:00,0.562894737
2,20130423 07:00,0.166315789
2,20130423 08:00,0.01562753
2,20130423 09:00,0
2,20130423 10:00,0
2,20130423 11:00,0
2,20130423 12:00,0
2,20130423 13:00,0
2,20130423 14:00,0
2,20130423 15:00,0
2,20130423 16:00,0
2,20130423 17:00,0
2,20130423 18:00,0
2,20130423 19:00,0
2,20130423 20:00,0
2,20130423 21:00,0.003036437
2,20130423 22:00,0.052145749
2,20130423 23:00,0.261842105
2,20130424 00:00,0.481518219
2,20130424 01:00,0.649534413
2,20130424 02:00,0.753846154
2,20130424 03:00,0.811356275
2,20130424 04:00,0.801801619
2,20130424 05:00,0.732165992
2,20130424 06:00,0.586497976
2,20130424 07:00,0.308097166
2,20130424 08:00,0.009190283
2,20130424 09:00,0
2,20130424 10:00,0
2,20130424 11:00,0
2,20130424 12:00,0
2,20130424 13:00,0
2,20130424 14:00,0
2,20130424 15:00,0
2,20130424 16:00,0
2,20130424 17:00,0
2,20130424 18:00,0
2,20130424 19:00,0
2,20130424 20:00,0
2,20130424 21:00,0.002591093
2,20130424 22:00,0.048279352
2,20130424 23:00,0.254109312
2,20130425 00:00,0.475040486
2,20130425 01:00,0.638704453
2,20130425 02:00,0.745283401
2,20130425 03:00,0.786356275
2,20130425 04:00,0.781032389
2,20130425 05:00,0.717226721
2,20130425 06:00,0.565890688
2,20130425 07:00,0.257348178
2,20130425 08:00,0.017206478
2,20130425 09:00,0
2,20130425 10:00,0
2,20130425 11:00,0
2,20130425 12:00,0
2,20130425 13:00,0
2,20130425 14:00,0
2,20130425 15:00,0
2,20130425 16:00,0
2,20130425 17:00,0
2,20130425 18:00,0
2,20130425 19:00,0
2,20130425 20:00,0
2,20130425 21:00,0.004412955
2,20130425 22:00,0.064109312
2,20130425 23:00,0.22417004
2,20130426 00:00,0.457469636
2,20130426 01:00,0.619311741
2,20130426 02:00,0.726923077
2,20130426 03:00,0.773987854
2,20130426 04:00,0.757125506
2,20130426 05:00,0.677732794
2,20130426 06:00,0.543076923
2,20130426 07:00,0.279817814
2,20130426 08:00,0.012044534
2,20130426 09:00,0
2,20130426 10:00,0
2,20130426 11:00,0
2,20130426 12:00,0
2,20130426 13:00,0
2,20130426 14:00,0
2,20130426 15:00,0
2,20130426 16:00,0
2,20130426 17:00,0
2,20130426 18:00,0
2,20130426 19:00,0
2,20130426 20:00,0
2,20130426 21:00,0.00208502
2,20130426 22:00,0.044574899
2,20130426 23:00,0.251295547
2,20130427 00:00,0.467530364
2,20130427 01:00,0.626497976
2,20130427 02:00,0.736558704
2,20130427 03:00,0.784919028
2,20130427 04:00,0.770303644
2,20130427 05:00,0.68062753
2,20130427 06:00,0.553157895
2,20130427 07:00,0.291417004
2,20130427 08:00,0.011842105
2,20130427 09:00,0
2,20130427 10:00,0
2,20130427 11:00,0
2,20130427 12:00,0
2,20130427 13:00,0
2,20130427 14:00,0
2,20130427 15:00,0
2,20130427 16:00,0
2,20130427 17:00,0
2,20130427 18:00,0
2,20130427 19:00,0
2,20130427 20:00,0
2,20130427 21:00,0.003076923
2,20130427 22:00,0.058765182
2,20130427 23:00,0.168036437
2,20130428 00:00,0.403421053
2,20130428 01:00,0.492975709
2,20130428 02:00,0.501659919
2,20130428 03:00,0.641801619
2,20130428 04:00,0.662672065
2,20130428 05:00,0.636093117
2,20130428 06:00,0.512004049
2,20130428 07:00,0.261032389
2,20130428 08:00,0.007165992
2,20130428 09:00,0
2,20130428 10:00,0
2,20130428 11:00,0
2,20130428 12:00,0
2,20130428 13:00,0
2,20130428 14:00,0
2,20130428 15:00,0
2,20130428 16:00,0
2,20130428 17:00,0
2,20130428 18:00,0
2,20130428 19:00,0
2,20130428 20:00,0
2,20130428 21:00,0.001902834
2,20130428 22:00,0.044797571
2,20130428 23:00,0.237672065
2,20130429 00:00,0.433643725
2,20130429 01:00,0.574757085
2,20130429 02:00,0.635161943
2,20130429 03:00,0.219493927
2,20130429 04:00,0.172530364
2,20130429 05:00,0.101174089
2,20130429 06:00,0.090890688
2,20130429 07:00,0.015728745
2,20130429 08:00,0
2,20130429 09:00,0
2,20130429 10:00,0
2,20130429 11:00,0
2,20130429 12:00,0
2,20130429 13:00,0
2,20130429 14:00,0
2,20130429 15:00,0
2,20130429 16:00,0
2,20130429 17:00,0
2,20130429 18:00,0
2,20130429 19:00,0
2,20130429 20:00,0
2,20130429 21:00,8.10E-05
2,20130429 22:00,0.012591093
2,20130429 23:00,0.060465587
2,20130430 00:00,0.090931174
2,20130430 01:00,0.1798583
2,20130430 02:00,0.596761134
2,20130430 03:00,0.469048583
2,20130430 04:00,0.644574899
2,20130430 05:00,0.276032389
2,20130430 06:00,0.333259109
2,20130430 07:00,0.083097166
2,20130430 08:00,0.003117409
2,20130430 09:00,0
2,20130430 10:00,0
2,20130430 11:00,0
2,20130430 12:00,0
2,20130430 13:00,0
2,20130430 14:00,0
2,20130430 15:00,0
2,20130430 16:00,0
2,20130430 17:00,0
2,20130430 18:00,0
2,20130430 19:00,0
2,20130430 20:00,0
2,20130430 21:00,0.001680162
2,20130430 22:00,0.057530364
2,20130430 23:00,0.22388664
2,20130501 00:00,0.395080972
3,20130401 01:00,0.7763
3,20130401 02:00,0.684325
3,20130401 03:00,0.830425
3,20130401 04:00,0.744925
3,20130401 05:00,0.596125
3,20130401 06:00,0.3831
3,20130401 07:00,0.125575
3,20130401 08:00,0.0154
3,20130401 09:00,0.00015
3,20130401 10:00,0
3,20130401 11:00,0
3,20130401 12:00,0
3,20130401 13:00,0
3,20130401 14:00,0
3,20130401 15:00,0
3,20130401 16:00,0
3,20130401 17:00,0
3,20130401 18:00,0
3,20130401 19:00,0
3,20130401 20:00,0
3,20130401 21:00,0.037925
3,20130401 22:00,0.359175
3,20130401 23:00,0.594275
3,20130402 00:00,0.739425
3,20130402 01:00,0.76885
3,20130402 02:00,0.8192
3,20130402 03:00,0.752225
3,20130402 04:00,0.67105
3,20130402 05:00,0.569875
3,20130402 06:00,0.1984
3,20130402 07:00,0.098125
3,20130402 08:00,0.022975
3,20130402 09:00,1.00E-04
3,20130402 10:00,0
3,20130402 11:00,0
3,20130402 12:00,0
3,20130402 13:00,0
3,20130402 14:00,0
3,20130402 15:00,0
3,20130402 16:00,0
3,20130402 17:00,0
3,20130402 18:00,0
3,20130402 19:00,0
3,20130402 20:00,0
3,20130402 21:00,0.007175
3,20130402 22:00,0.140775
3,20130402 23:00,0.2882
3,20130403 00:00,0.3651
3,20130403 01:00,0.37795
3,20130403 02:00,0.420375
3,20130403 03:00,0.323725
3,20130403 04:00,0.528525
3,20130403 05:00,0.313925
3,20130403 06:00,0.28745
3,20130403 07:00,0.0887
3,20130403 08:00,0.01775
3,20130403 09:00,2.50E-05
3,20130403 10:00,0
3,20130403 11:00,0
3,20130403 12:00,0
3,20130403 13:00,0
3,20130403 14:00,0
3,20130403 15:00,0
3,20130403 16:00,0
3,20130403 17:00,0
3,20130403 18:00,0
3,20130403 19:00,0
3,20130403 20:00,0
3,20130403 21:00,0.0296
3,20130403 22:00,0.361925
3,20130403 23:00,0.3737
3,20130404 00:00,0.602525
3,20130404 01:00,0.472525
3,20130404 02:00,0.316625
3,20130404 03:00,0.24425
3,20130404 04:00,0.196175
3,20130404 05:00,0.40985
3,20130404 06:00,0.2539
3,20130404 07:00,0.123625
3,20130404 08:00,0.0151
3,20130404 09:00,7.50E-05
3,20130404 10:00,0
3,20130404 11:00,0
3,20130404 12:00,0
3,20130404 13:00,0
3,20130404 14:00,0
3,20130404 15:00,0
3,20130404 16:00,0
3,20130404 17:00,0
3,20130404 18:00,0
3,20130404 19:00,0
3,20130404 20:00,0
3,20130404 21:00,0.008275
3,20130404 22:00,0.09245
3,20130404 23:00,0.26855
3,20130405 00:00,0.28635
3,20130405 01:00,0.382875
3,20130405 02:00,0.693175
3,20130405 03:00,0.265375
3,20130405 04:00,0.65615
3,20130405 05:00,0.573325
3,20130405 06:00,0.3237
3,20130405 07:00,0.129475
3,20130405 08:00,0.026125
3,20130405 09:00,5.00E-05
3,20130405 10:00,0
3,20130405 11:00,0
3,20130405 12:00,0
3,20130405 13:00,0
3,20130405 14:00,0
3,20130405 15:00,0
3,20130405 16:00,0
3,20130405 17:00,0
3,20130405 18:00,0
3,20130405 19:00,0
3,20130405 20:00,0
3,20130405 21:00,0.013325
3,20130405 22:00,0.34795
3,20130405 23:00,0.597025
3,20130406 00:00,0.5637
3,20130406 01:00,0.716825
3,20130406 02:00,0.70565
3,20130406 03:00,0.667675
3,20130406 04:00,0.6078
3,20130406 05:00,0.47075
3,20130406 06:00,0.161425
3,20130406 07:00,0.059775
3,20130406 08:00,0.0058
3,20130406 09:00,0
3,20130406 10:00,0
3,20130406 11:00,0
3,20130406 12:00,0
3,20130406 13:00,0
3,20130406 14:00,0
3,20130406 15:00,0
3,20130406 16:00,0
3,20130406 17:00,0
3,20130406 18:00,0
3,20130406 19:00,0
3,20130406 20:00,0
3,20130406 21:00,0.014
3,20130406 22:00,0.323675
3,20130406 23:00,0.575375
3,20130407 00:00,0.7112
3,20130407 01:00,0.78705
3,20130407 02:00,0.80525
3,20130407 03:00,0.7126
3,20130407 04:00,0.7178
3,20130407 05:00,0.565075
3,20130407 06:00,0.3038
3,20130407 07:00,0.053375
3,20130407 08:00,0.026925
3,20130407 09:00,2.50E-05
3,20130407 10:00,0
3,20130407 11:00,0
3,20130407 12:00,0
3,20130407 13:00,0
3,20130407 14:00,0
3,20130407 15:00,0
3,20130407 16:00,0
3,20130407 17:00,0
3,20130407 18:00,0
3,20130407 19:00,0
3,20130407 20:00,0
3,20130407 21:00,0.0167
3,20130407 22:00,0.3276
3,20130407 23:00,0.58025
3,20130408 00:00,0.721925
3,20130408 01:00,0.81825
3,20130408 02:00,0.821325
3,20130408 03:00,0.7228
3,20130408 04:00,0.630825
3,20130408 05:00,0.388625
3,20130408 06:00,0.141825
3,20130408 07:00,0.094325
3,20130408 08:00,0.01725
3,20130408 09:00,2.50E-05
3,20130408 10:00,0
3,20130408 11:00,0
3,20130408 12:00,0
3,20130408 13:00,0
3,20130408 14:00,0
3,20130408 15:00,0
3,20130408 16:00,0
3,20130408 17:00,0
3,20130408 18:00,0
3,20130408 19:00,0
3,20130408 20:00,0
3,20130408 21:00,0.01145
3,20130408 22:00,0.3132
3,20130408 23:00,0.5806
3,20130409 00:00,0.7136
3,20130409 01:00,0.77585
3,20130409 02:00,0.800375
3,20130409 03:00,0.776175
3,20130409 04:00,0.63455
3,20130409 05:00,0.507875
3,20130409 06:00,0.275725
3,20130409 07:00,0.06875
3,20130409 08:00,0.011175
3,20130409 09:00,2.50E-05
3,20130409 10:00,0
3,20130409 11:00,0
3,20130409 12:00,0
3,20130409 13:00,0
3,20130409 14:00,0
3,20130409 15:00,0
3,20130409 16:00,0
3,20130409 17:00,0
3,20130409 18:00,0
3,20130409 19:00,0
3,20130409 20:00,0
3,20130409 21:00,0.012725
3,20130409 22:00,0.29905
3,20130409 23:00,0.558475
3,20130410 00:00,0.70165
3,20130410 01:00,0.778575
3,20130410 02:00,0.724775
3,20130410 03:00,0.56785
3,20130410 04:00,0.587575
3,20130410 05:00,0.535025
3,20130410 06:00,0.345475
3,20130410 07:00,0.138325
3,20130410 08:00,0.01715
3,20130410 09:00,2.50E-05
3,20130410 10:00,0
3,20130410 11:00,0
3,20130410 12:00,0
3,20130410 13:00,0
3,20130410 14:00,0
3,20130410 15:00,0
3,20130410 16:00,0
3,20130410 17:00,0
3,20130410 18:00,0
3,20130410 19:00,0
3,20130410 20:00,0
3,20130410 21:00,0.012925
3,20130410 22:00,0.28345
3,20130410 23:00,0.54555
3,20130411 00:00,0.679525
3,20130411 01:00,0.760425
3,20130411 02:00,0.789325
3,20130411 03:00,0.51435
3,20130411 04:00,0.3649
3,20130411 05:00,0.11145
3,20130411 06:00,0.1808
3,20130411 07:00,0.0548
3,20130411 08:00,0.012625
3,20130411 09:00,0
3,20130411 10:00,0
3,20130411 11:00,0
3,20130411 12:00,0
3,20130411 13:00,0
3,20130411 14:00,0
3,20130411 15:00,0
3,20130411 16:00,0
3,20130411 17:00,0
3,20130411 18:00,0
3,20130411 19:00,0
3,20130411 20:00,0
3,20130411 21:00,0.01155
3,20130411 22:00,0.257025
3,20130411 23:00,0.314775
3,20130412 00:00,0.6679
3,20130412 01:00,0.76335
3,20130412 02:00,0.784275
3,20130412 03:00,0.761375
3,20130412 04:00,0.6738
3,20130412 05:00,0.525825
3,20130412 06:00,0.292025
3,20130412 07:00,0.088375
3,20130412 08:00,0.010675
3,20130412 09:00,0
3,20130412 10:00,0
3,20130412 11:00,0
3,20130412 12:00,0
3,20130412 13:00,0
3,20130412 14:00,0
3,20130412 15:00,0
3,20130412 16:00,0
3,20130412 17:00,0
3,20130412 18:00,0
3,20130412 19:00,0
3,20130412 20:00,0
3,20130412 21:00,0.010725
3,20130412 22:00,0.29505
3,20130412 23:00,0.569725
3,20130413 00:00,0.719
3,20130413 01:00,0.669325
3,20130413 02:00,0.5942
3,20130413 03:00,0.768875
3,20130413 04:00,0.6256
3,20130413 05:00,0.47785
3,20130413 06:00,0.27555
3,20130413 07:00,0.0756
3,20130413 08:00,0.012125
3,20130413 09:00,0
3,20130413 10:00,0
3,20130413 11:00,0
3,20130413 12:00,0
3,20130413 13:00,0
3,20130413 14:00,0
3,20130413 15:00,0
3,20130413 16:00,0
3,20130413 17:00,0
3,20130413 18:00,0
3,20130413 19:00,0
3,20130413 20:00,0
3,20130413 21:00,0.0098
3,20130413 22:00,0.150225
3,20130413 23:00,0.324225
3,20130414 00:00,0.625175
3,20130414 01:00,0.667125
3,20130414 02:00,0.67685
3,20130414 03:00,0.714
3,20130414 04:00,0.70645
3,20130414 05:00,0.32115
3,20130414 06:00,0.286275
3,20130414 07:00,0.054275
3,20130414 08:00,0.0075
3,20130414 09:00,0
3,20130414 10:00,0
3,20130414 11:00,0
3,20130414 12:00,0
3,20130414 13:00,0
3,20130414 14:00,0
3,20130414 15:00,0
3,20130414 16:00,0
3,20130414 17:00,0
3,20130414 18:00,0
3,20130414 19:00,0
3,20130414 20:00,0
3,20130414 21:00,0.0035
3,20130414 22:00,0.053725
3,20130414 23:00,0.101925
3,20130415 00:00,0.1696
3,20130415 01:00,0.18605
3,20130415 02:00,0.27715
3,20130415 03:00,0.6868
3,20130415 04:00,0.54095
3,20130415 05:00,0.54465
3,20130415 06:00,0.334825
3,20130415 07:00,0.092125
3,20130415 08:00,0.007725
3,20130415 09:00,0
3,20130415 10:00,0
3,20130415 11:00,0
3,20130415 12:00,0
3,20130415 13:00,0
3,20130415 14:00,0
3,20130415 15:00,0
3,20130415 16:00,0
3,20130415 17:00,0
3,20130415 18:00,0
3,20130415 19:00,0
3,20130415 20:00,0
3,20130415 21:00,0.001425
3,20130415 22:00,0.030925
3,20130415 23:00,0.10645
3,20130416 00:00,0.404275
3,20130416 01:00,0.52685
3,20130416 02:00,0.6262
3,20130416 03:00,0.4759
3,20130416 04:00,0.3302
3,20130416 05:00,0.436125
3,20130416 06:00,0.236825
3,20130416 07:00,0.0388
3,20130416 08:00,0.002025
3,20130416 09:00,0
3,20130416 10:00,0
3,20130416 11:00,0
3,20130416 12:00,0
3,20130416 13:00,0
3,20130416 14:00,0
3,20130416 15:00,0
3,20130416 16:00,0
3,20130416 17:00,0
3,20130416 18:00,0
3,20130416 19:00,0
3,20130416 20:00,0
3,20130416 21:00,0.0099
3,20130416 22:00,0.2625
3,20130416 23:00,0.563225
3,20130417 00:00,0.68115
3,20130417 01:00,0.664375
3,20130417 02:00,0.614825
3,20130417 03:00,0.7322
3,20130417 04:00,0.670425
3,20130417 05:00,0.463575
3,20130417 06:00,0.21875
3,20130417 07:00,0.113025
3,20130417 08:00,0.008975
3,20130417 09:00,0
3,20130417 10:00,0
3,20130417 11:00,0
3,20130417 12:00,0
3,20130417 13:00,0
3,20130417 14:00,0
3,20130417 15:00,0
3,20130417 16:00,0
3,20130417 17:00,0
3,20130417 18:00,0
3,20130417 19:00,0
3,20130417 20:00,0
3,20130417 21:00,0.003425
3,20130417 22:00,0.24215
3,20130417 23:00,0.564275
3,20130418 00:00,0.727425
3,20130418 01:00,0.809725
3,20130418 02:00,0.76
3,20130418 03:00,0.707725
3,20130418 04:00,0.4232
3,20130418 05:00,0.2713
3,20130418 06:00,0.312225
3,20130418 07:00,0.084225
3,20130418 08:00,0.00715
3,20130418 09:00,0
3,20130418 10:00,0
3,20130418 11:00,0
3,20130418 12:00,0
3,20130418 13:00,0
3,20130418 14:00,0
3,20130418 15:00,0
3,20130418 16:00,0
3,20130418 17:00,0
3,20130418 18:00,0
3,20130418 19:00,0
3,20130418 20:00,0
3,20130418 21:00,0.00925
3,20130418 22:00,0.188075
3,20130418 23:00,0.58735
3,20130419 00:00,0.738975
3,20130419 01:00,0.798425
3,20130419 02:00,0.76415
3,20130419 03:00,0.86625
3,20130419 04:00,0.77485
3,20130419 05:00,0.56335
3,20130419 06:00,0.1915
3,20130419 07:00,0.0776
3,20130419 08:00,0.007325
3,20130419 09:00,0
3,20130419 10:00,0
3,20130419 11:00,0
3,20130419 12:00,0
3,20130419 13:00,0
3,20130419 14:00,0
3,20130419 15:00,0
3,20130419 16:00,0
3,20130419 17:00,0
3,20130419 18:00,0
3,20130419 19:00,0
3,20130419 20:00,0
3,20130419 21:00,0.002025
3,20130419 22:00,0.1025
3,20130419 23:00,0.52605
3,20130420 00:00,0.74475
3,20130420 01:00,0.854225
3,20130420 02:00,0.578775
3,20130420 03:00,0.645325
3,20130420 04:00,0.56765
3,20130420 05:00,0.4997
3,20130420 06:00,0.304
3,20130420 07:00,0.089375
3,20130420 08:00,0.005925
3,20130420 09:00,0
3,20130420 10:00,0
3,20130420 11:00,0
3,20130420 12:00,0
3,20130420 13:00,0
3,20130420 14:00,0
3,20130420 15:00,0
3,20130420 16:00,0
3,20130420 17:00,0
3,20130420 18:00,0
3,20130420 19:00,0
3,20130420 20:00,0
3,20130420 21:00,0.009075
3,20130420 22:00,0.23375
3,20130420 23:00,0.574725
3,20130421 00:00,0.704025
3,20130421 01:00,0.802875
3,20130421 02:00,0.8273
3,20130421 03:00,0.783625
3,20130421 04:00,0.681675
3,20130421 05:00,0.51935
3,20130421 06:00,0.164125
3,20130421 07:00,0.074025
3,20130421 08:00,0.006275
3,20130421 09:00,0
3,20130421 10:00,0
3,20130421 11:00,0
3,20130421 12:00,0
3,20130421 13:00,0
3,20130421 14:00,0
3,20130421 15:00,0
3,20130421 16:00,0
3,20130421 17:00,0
3,20130421 18:00,0
3,20130421 19:00,0
3,20130421 20:00,0
3,20130421 21:00,6.00E-04
3,20130421 22:00,0.033125
3,20130421 23:00,0.0794
3,20130422 00:00,0.195925
3,20130422 01:00,0.27325
3,20130422 02:00,0.34525
3,20130422 03:00,0.3242
3,20130422 04:00,0.441275
3,20130422 05:00,0.40305
3,20130422 06:00,0.1742
3,20130422 07:00,0.05215
3,20130422 08:00,0.00745
3,20130422 09:00,0
3,20130422 10:00,0
3,20130422 11:00,0
3,20130422 12:00,0
3,20130422 13:00,0
3,20130422 14:00,0
3,20130422 15:00,0
3,20130422 16:00,0
3,20130422 17:00,0
3,20130422 18:00,0
3,20130422 19:00,0
3,20130422 20:00,0
3,20130422 21:00,0.00595
3,20130422 22:00,0.239925
3,20130422 23:00,0.5389
3,20130423 00:00,0.50465
3,20130423 01:00,0.6379
3,20130423 02:00,0.273325
3,20130423 03:00,0.51665
3,20130423 04:00,0.674625
3,20130423 05:00,0.54875
3,20130423 06:00,0.313275
3,20130423 07:00,0.077075
3,20130423 08:00,0.00435
3,20130423 09:00,0
3,20130423 10:00,0
3,20130423 11:00,0
3,20130423 12:00,0
3,20130423 13:00,0
3,20130423 14:00,0
3,20130423 15:00,0
3,20130423 16:00,0
3,20130423 17:00,0
3,20130423 18:00,0
3,20130423 19:00,0
3,20130423 20:00,0
3,20130423 21:00,0.00595
3,20130423 22:00,0.242725
3,20130423 23:00,0.571025
3,20130424 00:00,0.715
3,20130424 01:00,0.7951
3,20130424 02:00,0.818025
3,20130424 03:00,0.774375
3,20130424 04:00,0.677075
3,20130424 05:00,0.5229
3,20130424 06:00,0.301325
3,20130424 07:00,0.074775
3,20130424 08:00,0.004325
3,20130424 09:00,0
3,20130424 10:00,0
3,20130424 11:00,0
3,20130424 12:00,0
3,20130424 13:00,0
3,20130424 14:00,0
3,20130424 15:00,0
3,20130424 16:00,0
3,20130424 17:00,0
3,20130424 18:00,0
3,20130424 19:00,0
3,20130424 20:00,0
3,20130424 21:00,0.00505
3,20130424 22:00,0.225375
3,20130424 23:00,0.550675
3,20130425 00:00,0.6999
3,20130425 01:00,0.7735
3,20130425 02:00,0.7936
3,20130425 03:00,0.76035
3,20130425 04:00,0.662925
3,20130425 05:00,0.5171
3,20130425 06:00,0.303225
3,20130425 07:00,0.064875
3,20130425 08:00,0.00725
3,20130425 09:00,0
3,20130425 10:00,0
3,20130425 11:00,0
3,20130425 12:00,0
3,20130425 13:00,0
3,20130425 14:00,0
3,20130425 15:00,0
3,20130425 16:00,0
3,20130425 17:00,0
3,20130425 18:00,0
3,20130425 19:00,0
3,20130425 20:00,0
3,20130425 21:00,0.006675
3,20130425 22:00,0.2097
3,20130425 23:00,0.537125
3,20130426 00:00,0.6804
3,20130426 01:00,0.752225
3,20130426 02:00,0.7632
3,20130426 03:00,0.733975
3,20130426 04:00,0.640575
3,20130426 05:00,0.489875
3,20130426 06:00,0.282925
3,20130426 07:00,0.0676
3,20130426 08:00,0.0035
3,20130426 09:00,0
3,20130426 10:00,0
3,20130426 11:00,0
3,20130426 12:00,0
3,20130426 13:00,0
